item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,is_ads_eligible
115001,כסא אוכל בעל קיפול פטנט קל במיוחד דגם Mimzy Snacker,"כסא האוכל מימזי סנקר הינו כסא אוכל נוח ומרופד אשר מעוצב בצורה ""אולטרה"" קלה, מה שהופך אותו לכסא הקל והנוח ביותר להובלה, עם זאת הכסא יציב מאוד ובעל מספר רב של תכונות מעשיות, כסא האוכל מתאים לילדים מגיל חצי שנה ועד גיל 3 ובעל 3 זוויות שונות אשר מאפשרות שמירה על ילדיכם בכל השלבים, את הכסא עצמו ניתן לקפל באמצעות משיכה בטנולוגית ה Quick Fold, כך שהכסא יתקפל בקלות מאוד. הכסא כולל מגש אשר ניתן לאחסנו בגב המושב לאחר הקיפול, בתחית הכסא תמצאו סל אחסון גדול. משקל הכסא: 6.4 ק""ג מידות פתוח: H101.1 x W61.3 x D87.5cm מידות מקופל: 61.3 x 30.4 x 91.6cm מצבי גב: 3 מצבים. מגש מתכוונן ל - 3 מצבים עם מקום לכוס. מתאים עד משקל 15 ק""ג.",https://www.babystav.co.il/כסא-אוכל-לתינוק-מימזי-סנקר-mimzy-snacker---ג-ואי-joie,החנות של Joie,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/joie/Mimzy%20Snacker/mimzy-snacker-stripes-joie-2228H1127AASTP000-_02_1.jpg,in_stock,329.00 ILS,,true
115006,מארז שלישיית רגליות + בגד גוף חזיה שרוול ארוך,"המארז כולל 3 בגדי גוף חזיה שרוול ארוך עשויים 100% כותנה רכה ואיכותית נעימה למגע עם גוףהתינוק 3 מכנסי רגלית עשויים 100% כותנה רכה. ואיכותית נעימה למגע עם גוף התינוק ניתן לקבל ב 3 מידות 2.5-3.5 ק""ג = NB 3.5-5.5 ק""ג = 0-3m 4.0-6.5 ק""ג= 3-6m",https://www.babystav.co.il/מארז-שלישיית-רגליות---בגד-גוף-חזיה-שרוול-ארוך,פיקדלי,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%99%D7%A7%D7%93%D7%9C%D7%99/%D7%A1%D7%98%20%D7%97%D7%96%D7%99%D7%94%20%D7%95%D7%A8%D7%92%D7%9C%D7%99%D7%AA/%D7%A1%D7%98%20%D7%A9%D7%9C%D7%99%D7%A9%D7%99%D7%99%D7%AA%20%D7%91%D7%92%D7%93%20%D7%92%D7%95%D7%A3%20%D7%A8%D7%92%D7%9C%D7%99%D7%AA.jpg,in_stock,99.00 ILS,,true
115036,מזרן למיטת תינוק 60X120 - אורטופדי,"מזרן למיטת תינוק 60X120 - אורטופדי. מגיע במידה 60X120 ס""מ. עובי 8 ס""מ.",https://www.babystav.co.il/מזרון-למיטת-60x120--אורטופדי,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%A0%D7%92/%D7%A7%D7%9E%D7%A4%D7%99%D7%A0%D7%92/%D7%9E%D7%96%D7%A8%D7%95%D7%9F%20%D7%9C%D7%9E%D7%99%D7%98%D7%AA%20%D7%9E%D7%98%D7%A8.jpg,in_stock,231.00 ILS,,true
115037,מזרן ללול פלסטיק דגם 78X86,"מזרן איכותי המותאם ללול פלסטיק ומבטיח לתינוק שינה טובה וחסרת קשיים. ליבת המזרן - פוליאוריתן מוקצף מעכב אש , מסה סגטולית 31ק""ג/מ""ק. מעטפת המזרון: פולניוניל כלוריד מעכב אש. מידות: 78X86 ס""מ. עובי 4 ס""מ.",https://www.babystav.co.il/מזרון-ללול-פלסטיק,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/%D7%9E%D7%96%D7%A8%D7%95%D7%9F%20%D7%9C%D7%9C%D7%95%D7%9C.jpg,in_stock,99.00 ILS,,true
115038,מזרן עריסת פלסטיק,"מזרן איכותי המותאם לעריסת פלסטיק ומבטיח לתינוק שינה טובה וחסרת קשיים. ליבת המזרן - פוליאוריתן מוקצף מעכב אש , מסה סגטולית 31ק""ג/מ""ק מעטפת המזרון: פולניוניל כלוריד מעכב אש המזרן עומד בדרישות התקן הישראלי מידות: 88x60 ס""מ",https://www.babystav.co.il/מזרון-לעריסת-פלסטיק,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/%D7%9E%D7%96%D7%A8%D7%95%D7%9F%20%D7%9C%D7%9C%D7%95%D7%9C.jpg,in_stock,70.00 ILS,,true
115303,אמבטיה לתינוק דגם Large כולל מעמד ודפני - סט קומפלט,"אמבטיה קלה קומפקטית. לתינוק כולל דפני מתכוונן!! לאמבטיה משטח מיוחד להנחת סבון / שמפו / כלי רחצה רגלי המעמד חזקות ומעניקות יציבות אופטימלית. פתח ניקוז תחתון למים מגיע עם פקק וצינור ניקוז בקלות ובנוחות מידות חיצונית 85X48 ס""מ עומק 23.5 ס""מ",https://www.babystav.co.il/אמבטיה-לתינוק-כולל-מעמד-ודפני---סט-קומפלט---אינפנטי,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/22(1).jpg,in_stock,161.00 ILS,,true
115305,צעצוע גן חיות + ג'ויסטיק דגם Learn and Dance Interactive Zoo,"רוצים להכיר משהו כייפי ומגניב? הכל בגן חיות מבית VTECH ששר ומרקד. גן החיות בעל 4 כפתורים גדולים וצבעוניים אשר יאפשרו לילדיכם היכרות עם חברים מעניינים חדשים, גן החיות מנגן שירים מהנים וקצרים, כמו כן תוכלו לסובב את הג'ויטיק כדי להזיק את הקוף ולסובב את הגלגלות ולהכיר חברים חדשים. גן החיות מלא הרפתקאות חדשות ומלהיבות.",https://www.babystav.co.il/צעצוע-גן-חיות---ג-ויסטיק----v-tech,וי טק | VTech,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/v%20tech/%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%20%D7%92%D7%9F%20%D7%97%D7%99%D7%95%D7%AA.jpg,out_of_stock,151.00 ILS,,true
115478,מרכך כביסה מרוכז לתינוק 750מל - Superconcentrated Softener,"מרכך הכביסה מבית צ'יקו מרכך ומרענן את בגדי ומצעי התינוק מבלי לפגוע בעורו העדין והרך. החומרים הטבעיים ממנו עשוי המרכך, מרככים את הבד, מעניקים לו ניחוח מרענן ונעים ללא כל פגיעה בצבעי הבד או איכותו. המרכך נבדק דרמטולוגית ונמצא בטיחותי לחלוטין. אינו מכיל חומרים כימיים שעלולים להיות מזיקים עבור התינוק. אזהרות: אין לבלוע. יש להרחיק מהישג ידם של ילדים. אין לשפוך את המרכך ישירות על הבד אלא רק במכונת כביסה. יש להימנע ממגע עם העיניים. במידה ונוצר מגע עם העיניים, יש לשטוף אותם היטב במים ולהתייעץ עם רופא. הכמות הנכונה היא זו שנכנסת ל חומרים: בין 5%-15% חומרים קטיוניים אקטיביים. פחות מ- 5%: חומרי בישום, מאטיליסוטהיאזולינון. מרכך בד. בקבוק המרכך מכיל 750 מ""ל מיועד לתינוקות מגיל לידה בריח פרחים.",https://www.babystav.co.il/מרכך-כביסה-מרוכז-לתינוק-צ-יקו---superconcentrated-softener,צ'יקו | Chicco,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A6%D7%99%D7%A7%D7%95/%D7%9E%D7%A8%D7%9B%D7%9A/%D7%A6%D7%94%D7%95%D7%91.jpg,in_stock,26.00 ILS,,true
115615,שער לחץ מסדרון בטיחותי עם סגירה אוטומטית - G2173,"שער מבית Dream Baby הינו שער רחב לפתחים בגודל 97-106 ס""מ. גובה 75 ס""מ. ההתקנה באמצעות לחץ ללא הצורך בהברגה. השער חזק מאוד ועמיד. ניתן להגדיל את השער באמצעות תוספות על פתח בגודל 506 ס""מ (בתוספת תשלום). השער נסגר אוטומטית. ניתן לפתוח מ-2 הצדדים.",https://www.babystav.co.il/שער--לחץ-בטיחותי-גדול-עם-סגירה-אוטומטית---dream-baby,דרים בייבי | Dream Baby,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/%D7%A9%D7%A2%D7%A8%D7%99%D7%9D/%D7%A9%D7%A2%D7%A8%20%D7%9C%D7%9E%D7%A1%D7%93%D7%A8%D7%95%D7%9F.jpg,in_stock,405.00 ILS,,true
115616,שער לחץ דלת בטיחותי עם סגירה אוטומטית F160,"שער מבית Dream Baby הינו שער רחב לפתחים בגודל 71-82 ס""מ. גובה השער 75 ס""מ. ההתקנה באמצעות לחץ ללא הצורך בהברגה. השער חזק מאוד ועמיד. ניתן להגדיל את השער באמצעות תוספות עד לפתח בגודל 482 ס""מ (בתוספת תשלום). השער נסגר אוטומטית. ניתן לפתוח מ-2 הצדדים.",https://www.babystav.co.il/שער--לחץ-בטיחותי-עם-סגירה-אוטומטית---dream-baby,דרים בייבי | Dream Baby,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Dreambaby/F160/F160.jpg,out_of_stock,324.00 ILS,,true
115836,שער לחץ בטיחותי ללא קדיחה לפתחים 75-81 סמ דגם Liberty F854,"שער בטיחות נוח לשימוש מסדרת Liberty, מתאים לפתחים בגודל 75 עד 81 ס""מ ללא הארכות ולפתחים עד 1.34 מטר עם הארכות השער הנסגר מתאים לפתחי דלתות ולמסדרון התקנה פשוטה בלחץ של השער ללא צורך בקדיחה או הברגה רוחב השער בין 75-81 סנטימטר (רוחב דלת סטנדרטית) גובה השער כ 75 ס""מ בעל מנגנון נעילת פתיחה המאפשר להשאיר את דלת השער פתוחה לשני הצדדים יכול להגיע עד לרוחב 1.35 מטר עם הארכות (נמכר בנפרד - לא כלול) שער זה אינו מומלץ להתקנה בקצה עליון של מדרגות מחשש לנפילה",https://www.babystav.co.il/שער-לחץ-בטיחותי-דגם-ליברטי--dream-baby,דרים בייבי | Dream Baby,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/%D7%A9%D7%A2%D7%A8%D7%99%D7%9D/%D7%A9%D7%A2%D7%A8%20%D7%9C%D7%99%D7%91%D7%A8%D7%98%D7%99.jpg,in_stock,253.00 ILS,,true
116121,מעמד מתקפל לאמבטיה קטנטנים,מעמד X לאמבטיה מתקפל בקלות קל במשקל,https://www.babystav.co.il/מעמד-מתקפל-לאמבטיה-קטנטנים,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/Sites/stav/usercontent/Images/pro/dav/אינפנטי/אמבטיה/Untitled-2(1).jpg,in_stock,90.00 ILS,,true
116162,כילה למיטת תינוק - כוללת מוט,כילה למיטת תינוק הכוללת מוט הכילה עשויה מבד רשת עדין הנותן מראה יוקרתי חדר ומגן מפני יתושים וחרקים מעופפים אחרים. ניתן לכביסה עדינה ללא סחיטה ב 30 מעלות.,https://www.babystav.co.il/כילה-למיטת-תינוק---כוללת-מוט,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/%D7%9B%D7%99%D7%9C%D7%94%20%D7%9C%D7%9E%D7%99%D7%98%D7%AA%20%D7%AA%D7%99%D7%A0%D7%95%D7%A7.jpg,in_stock,100.00 ILS,,true
116266,מסרק ומברשת טבעית דגם Haircare Kit,סט המברשת והמסרק ההיגיינים עשויי משיער טבעי של של נוביטה מאפשר לך לסרק בעדינות את שער תינוקך. הזיפים הרכים והטבעיים של המברשת יחד עם פינותיו המעוגלות של המסרק הינם אידיאליים לקרקפת הרגישה של תינוקך. המברשת והמסרק שניהם בעלי ידית אחיזה גדולה לאחיזה נוחה ובטוחה.,https://www.babystav.co.il/מסרק-ומברשת-טבעית---nuvita,נוביטה | Nuvita,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Nuvita/%D7%9E%D7%A1%D7%A8%D7%A7-%D7%99%D7%A8%D7%95%D7%A7-%D7%A4%D7%A1%D7%98%D7%9C.jpeg,out_of_stock,40.00 ILS,,true
116358,אקדח חיצים הוק HAWK,השוטגן המגניב יורה חיצים ומעיף את הקליעים שלהם לאחר הירי ונותן תחושה של ShoutGun אמיתי. נדרך כמו רובה אמיתי ומעניק חוויה מושלמת לילדים שרוצים אקשן. יש לו אפילו תא אחסון סודי לעוד קליעים. מגיע עם 4 חיצים ו 4 קליעים. רובה מושלם לחובבי האקשן !,https://www.babystav.co.il/אקדח-חיצים-hawk,באז בי טויז | Buzz Be Toys,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/%D7%A8%D7%95%D7%91%D7%94%20%D7%A6%D7%A2%D7%A6%D7%95%D7%A2/Hawk.png,in_stock,120.00 ILS,,true
116360,אקדח חיצים תוף אוטומטי,רובה מגניב ומדליק נדרך כמו רובה אמיתי ומעניק חוויה מושלמת לילדים שרוצים אקשן. יש לו אפילו תא אחסון סודי לעוד קליעים. מגיע עם 30 קליעים רובה מושלם לחובבי האקשן !,https://www.babystav.co.il/אקדח-חיצים-תוף-אוטומטי,באז בי טויז | Buzz Be Toys,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/%D7%A8%D7%95%D7%91%D7%94%20%D7%A6%D7%A2%D7%A6%D7%95%D7%A2/%D7%AA%D7%95%D7%A3.png,in_stock,182.00 ILS,,true
116361,רובה חיצים חשמלי Mech 20,"רובה תוף עוצמתי במיוחד כמו בסרטים ! מגיע עם 20 חיצים העשויים ספוג עם קצה פלסטיק. עם עיצוב מפציץ, ירי חיצים המופעל על ידי מנוע ואפילו כת מתכוונת. באמצעות יוכלו הילדים להפיק שעות של הנאה ומשחק גיבורי פעולה.",https://www.babystav.co.il/רובה-חיצים-mech-20,באז בי טויז | Buzz Be Toys,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/%D7%A8%D7%95%D7%91%D7%94%20%D7%A6%D7%A2%D7%A6%D7%95%D7%A2/%D7%9E%D7%90%D7%9A.png,in_stock,182.00 ILS,,true
116439,קורקינט חצי מקצועי דגם ביסט | Beast,"קורקינט חצי (סמי) מקצועי דגם ביסט מבית רייזור מיועד לילדים קשוחים במיוחד ידית רחבה במיוחד לפעלולים. קלאמפה משלושת. פול דק גריפ. מתאים לגילאי: 8+ הצינורית התחתונה הייחודית משפרת יציבות וביצועי רכיבה. משטח הרכיבה בעל הלחמה כפולה ועבה במיוחד לשיפור העמידות. מקסימום משקל: 100 ק""ג. באישור מכון התקינים הישראלי.",https://www.babystav.co.il/קורקינט-חצי-מקצועי-דגם-ביסט---רייזור-raizor,רייזור | Razor,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/%D7%91%D7%99%D7%A1%D7%98/%D7%A1%D7%9E%D7%99%20%D7%9B%D7%97%D7%95%D7%9C.jpg,in_stock,299.00 ILS,239.00 ILS,true
116457,נהג קטנטן מדבר עברית,"הגה קטנטן מדבר מבית ויטק הינו משחק כיף ומשעשע לילד מגיל שנה ומעלה ההגה יעזור לילדכם לפתח את קישור השפה שלו, מדבר בעברית ומשיע קולות כייפים, נעימים שיעסיקו את ילדכם ויעזרו לו להעביר את זמנו. ההגה כולל פעילויות מגוונת ומהנות.",https://www.babystav.co.il/הגה-קטנטן-מדבר---vtech,וי טק | VTech,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/dav/%D7%A4%D7%95%D7%A4%D7%99%D7%A7/unnamed.png,out_of_stock,161.00 ILS,,true
116468,קורקינט מתקפל בעל תאורת גלגלים דגם A5 Lux Light Up Wheels,"קורקינט גדול המותאם למבוגרים. ידית מתכווננת להתאמת הגובה לנוחות מירבית. גודל גלגלים 200M / 8INCH מתקפל לנשיאה קלה ואחסון יעיל. גלגלים גדולים לנסיעה סופר חלקה. מתאים לגילאי: 8+. מקסימום משקל: 100 ק""ג. בעל רגלית. בעל תאורת גלגלים הקורקינט מתקפל",https://www.babystav.co.il/קורקינט-a5-lux---רייזור-raizor,רייזור | Razor,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Razor/a5/Untitled-2.png,out_of_stock,405.00 ILS,,true
